accuracy,balanced_accuracy,f1_macro,f1_weighted,kappa,auc,method,fold,repeat,split,n_train,n_test,mpca_explained,mpca_recon_err_test,mpca_fit_sec
0.4318181818181818,0.3535353535353535,0.3100713012477718,0.40962566844919784,0.15188897455666917,0.5735377807746228,Dummy,5,1,0,173,44,,,
0.38636363636363635,0.2935606060606061,0.2674645390070922,0.3584139264990329,0.051118210862619806,0.5277943912812333,Dummy,6,1,1,173,44,,,
0.23255813953488372,0.17329545454545453,0.15892857142857142,0.2322259136212624,-0.1173228346456694,0.44425980363480366,Dummy,7,1,2,174,43,,,
0.32558139534883723,0.23958333333333331,0.24100221483942413,0.33263797676994,-0.00808407437348424,0.494561078936079,Dummy,8,1,3,174,43,,,
0.37209302325581395,0.26082251082251084,0.2456730769230769,0.3458258795468098,0.0034334763948498104,0.5049715299715299,Dummy,9,1,4,174,43,,,
0.38636363636363635,0.29906204906204903,0.29015600173335254,0.3828247081533229,0.07692307692307687,0.5354450571555834,Dummy,10,2,0,173,44,,,
0.38636363636363635,0.31344696969696967,0.31025641025641026,0.3813519813519814,0.06896551724137934,0.5395816719829878,Dummy,11,2,1,173,44,,,
0.3488372093023256,0.29964826839826836,0.2986906710310966,0.33935979903322805,-0.024680851063829667,0.5154719248469248,Dummy,12,2,2,174,43,,,
0.3023255813953488,0.24215367965367965,0.24007936507936506,0.30767811000369144,-0.035313001605136396,0.48949168324168324,Dummy,13,2,3,174,43,,,
0.3023255813953488,0.2510822510822511,0.2383410023628902,0.2969953407391768,-0.04792851340373683,0.491293485043485,Dummy,14,2,4,174,43,,,
